study_name,questionnaire_name,answer_list,value,label_de,label,answer_list_name
soep-is,soep-is-2012-aufwuchs,131981,1986,1986,1986,131981
soep-is,soep-is-2012-aufwuchs,131981,1987,1987,1987,131981
soep-is,soep-is-2012-aufwuchs,131981,1988,1988,1988,131981
soep-is,soep-is-2012-aufwuchs,131981,1989,1989,1989,131981
soep-is,soep-is-2012-aufwuchs,131981,1990,1990,1990,131981
soep-is,soep-is-2012-aufwuchs,131981,98,Nein,No,131981
soep-is,soep-is-2012-aufwuchs,131981,99,Keine Angabe,No answer,131981
soep-is,soep-is-2012-aufwuchs,131991,1991,1991,1991,131991
soep-is,soep-is-2012-aufwuchs,131991,1992,1992,1992,131991
soep-is,soep-is-2012-aufwuchs,131991,1993,1993,1993,131991
soep-is,soep-is-2012-aufwuchs,131991,1994,1994,1994,131991
soep-is,soep-is-2012-aufwuchs,131991,1995,1995,1995,131991
soep-is,soep-is-2012-aufwuchs,131991,1996,1996,1996,131991
soep-is,soep-is-2012-aufwuchs,131991,1997,1997,1997,131991
soep-is,soep-is-2012-aufwuchs,131991,1998,1998,1998,131991
soep-is,soep-is-2012-aufwuchs,131991,1999,1999,1999,131991
soep-is,soep-is-2012-aufwuchs,131991,2000,2000,2000,131991
soep-is,soep-is-2012-aufwuchs,131991,98,Nein,No,131991
soep-is,soep-is-2012-aufwuchs,131991,99,Keine Angabe,No answer,131991
soep-is,soep-is-2012-aufwuchs,132001,2001,2001,2001,132001
soep-is,soep-is-2012-aufwuchs,132001,2002,2002,2002,132001
soep-is,soep-is-2012-aufwuchs,132001,2003,2003,2003,132001
soep-is,soep-is-2012-aufwuchs,132001,2004,2004,2004,132001
soep-is,soep-is-2012-aufwuchs,132001,2005,2005,2005,132001
soep-is,soep-is-2012-aufwuchs,132001,2006,2006,2006,132001
soep-is,soep-is-2012-aufwuchs,132001,2007,2007,2007,132001
soep-is,soep-is-2012-aufwuchs,132001,2008,2008,2008,132001
soep-is,soep-is-2012-aufwuchs,132001,2009,2009,2009,132001
soep-is,soep-is-2012-aufwuchs,132001,2010,2010,2010,132001
soep-is,soep-is-2012-aufwuchs,132001,98,Nein,No,132001
soep-is,soep-is-2012-aufwuchs,132001,99,Keine Angabe,No answer,132001
soep-is,soep-is-2012-aufwuchs,132011,2011,2011,2011,132011
soep-is,soep-is-2012-aufwuchs,132011,2012,2012,2012,132011
soep-is,soep-is-2012-aufwuchs,132011,98,Nein,No,132011
soep-is,soep-is-2012-aufwuchs,132011,99,Keine Angabe,No answer,132011
soep-is,soep-is-2012-aufwuchs,hm01,1,Hauptmieter,Main tenant,hm01
soep-is,soep-is-2012-aufwuchs,hm01,2,Untermieter,Subtenant,hm01
soep-is,soep-is-2012-aufwuchs,hm01,3,Eigentümer,Owner,hm01
soep-is,soep-is-2012-aufwuchs,hm06,1,Ja,Yes,hm06
soep-is,soep-is-2012-aufwuchs,hm06,2,Nein,No,hm06
soep-is,soep-is-2012-aufwuchs,hm06,-1,Keine Angabe,No answer,hm06
soep-is,soep-is-2012-aufwuchs,hm09,1,"Ja, ganz enthalten","Yes, completely included",hm09
soep-is,soep-is-2012-aufwuchs,hm09,2,"Ja, teilweise enthalten","Yes, partially included",hm09
soep-is,soep-is-2012-aufwuchs,hm09,3,Nein,No,hm09
soep-is,soep-is-2012-aufwuchs,hm09,4,Weiß nicht,Don't know,hm09
soep-is,soep-is-2012-aufwuchs,hm09,-1,Keine Angabe,No answer,hm09
soep-is,soep-is-2012-aufwuchs,hzahl,1,Ja,Yes,hzahl
soep-is,soep-is-2012-aufwuchs,hzahl,2,Nein,No,hzahl
soep-is,soep-is-2012-aufwuchs,hzahl,-1,Keine Angabe,No answer,hzahl
soep-is,soep-is-2012-aufwuchs,he01,1,Ja,Yes,he01
soep-is,soep-is-2012-aufwuchs,he01,2,Nein,No,he01
soep-is,soep-is-2012-aufwuchs,he01,-1,Keine Angabe,No answer,he01
soep-is,soep-is-2012-aufwuchs,hzahl1,1,Ja,Yes,hzahl1
soep-is,soep-is-2012-aufwuchs,hzahl1,2,Nein,No,hzahl1
soep-is,soep-is-2012-aufwuchs,hzahl1,-1,Keine Angabe,No answer,hzahl1
soep-is,soep-is-2012-aufwuchs,he06,1,Ja,Yes,he06
soep-is,soep-is-2012-aufwuchs,he06,2,Nein,No,he06
soep-is,soep-is-2012-aufwuchs,he06,-1,Keine Angabe,No answer,he06
soep-is,soep-is-2012-aufwuchs,hverm1,1,Ja,Yes,hverm1
soep-is,soep-is-2012-aufwuchs,hverm1,2,Nein,No,hverm1
soep-is,soep-is-2012-aufwuchs,hverm1,-1,Keine Angabe,No answer,hverm1
soep-is,soep-is-2012-aufwuchs,hkred1,1,Ja,Yes,hkred1
soep-is,soep-is-2012-aufwuchs,hkred1,2,Nein,No,hkred1
soep-is,soep-is-2012-aufwuchs,hkred1,-1,Keine Angabe,No answer,hkred1
soep-is,soep-is-2012-aufwuchs,hwa,1,Ja,Yes,hwa
soep-is,soep-is-2012-aufwuchs,hwa,2,Nein,No,hwa
soep-is,soep-is-2012-aufwuchs,hwa,-1,Keine Angabe,No answer,hwa
soep-is,soep-is-2012-aufwuchs,hzins2,1,unter 250 Euro,Less than 250 euro,hzins2
soep-is,soep-is-2012-aufwuchs,hzins2,2,250 bis unter 1.000 Euro,"From 250 to less than 1,000 euros",hzins2
soep-is,soep-is-2012-aufwuchs,hzins2,3,1.000 bis unter 2.500 Euro,"From 1,000 to less than 2,500 euros",hzins2
soep-is,soep-is-2012-aufwuchs,hzins2,4,2.500 bis unter 5.000 Euro,"From 2,500 to less than 5,000 euros",hzins2
soep-is,soep-is-2012-aufwuchs,hzins2,5,5.000 bis unter 10.000 Euro,"From 5,000 to less than 10,000 euros",hzins2
soep-is,soep-is-2012-aufwuchs,hzins2,6,10.000 Euro und mehr,"10,000 euros and more",hzins2
soep-is,soep-is-2012-aufwuchs,hzins2,-1,Keine Angabe,No answer,hzins2
soep-is,soep-is-2012-aufwuchs,hd x,1,Ja,Yes,hd x
soep-is,soep-is-2012-aufwuchs,hd x,2,Nein,No,hd x
soep-is,soep-is-2012-aufwuchs,hd x,3,Keine Angabe,No answer,hd x
soep-is,soep-is-2012-aufwuchs,znettox1,1,Niedriger als 1.500 Euro,less than 1.500 euros,znettox1
soep-is,soep-is-2012-aufwuchs,znettox1,2,Höher als 1.500 Euro,more than 1.500 euros,znettox1
soep-is,soep-is-2012-aufwuchs,znettox1,-1,Keine Angabe,No answer,znettox1
soep-is,soep-is-2012-aufwuchs,znettox2,1,Niedriger als 750 Euro,less than 750 euros,znettox2
soep-is,soep-is-2012-aufwuchs,znettox2,2,Höher als 750 Euro,more than 750 euros,znettox2
soep-is,soep-is-2012-aufwuchs,znettox2,-1,Keine Angabe,No answer,znettox2
soep-is,soep-is-2012-aufwuchs,znettox3,1,Niedriger als 2.500 Euro,less than 2.500 euros,znettox3
soep-is,soep-is-2012-aufwuchs,znettox3,2,Höher als 2.500 Euro,more than 2.500 euros,znettox3
soep-is,soep-is-2012-aufwuchs,znettox3,-1,Keine Angabe,No answer,znettox3
soep-is,soep-is-2012-aufwuchs,znettox4,1,Niedriger als 3.500 Euro,less than 3.500 euros,znettox4
soep-is,soep-is-2012-aufwuchs,znettox4,2,Höher als 3.500 Euro,more than 3.500 euros,znettox4
soep-is,soep-is-2012-aufwuchs,znettox4,-1,Keine Angabe,No answer,znettox4
soep-is,soep-is-2012-aufwuchs,znettox5,1,Niedriger als 5.000 Euro,less than 5.000 euros,znettox5
soep-is,soep-is-2012-aufwuchs,znettox5,2,Höher als 5.000 Euro,more than 5.000 euros,znettox5
soep-is,soep-is-2012-aufwuchs,znettox5,-1,Keine Angabe,No answer,znettox5
soep-is,soep-is-2012-aufwuchs,hspar1,1,Ja,Yes,hspar1
soep-is,soep-is-2012-aufwuchs,hspar1,2,Nein,No,hspar1
soep-is,soep-is-2012-aufwuchs,hspar1,-1,Keine Angabe,No answer,hspar1
soep-is,soep-is-2012-aufwuchs,fm02,1,Ja,Yes,fm02
soep-is,soep-is-2012-aufwuchs,fm02,2,Nein,No,fm02
soep-is,soep-is-2012-aufwuchs,fm02,-1,Keine Angabe,No answer,fm02
soep-is,soep-is-2012-aufwuchs,fm03,1,Ja,Yes,fm03
soep-is,soep-is-2012-aufwuchs,fm03,2,Nein,No,fm03
soep-is,soep-is-2012-aufwuchs,fm03,-1,Keine Angabe,No answer,fm03
soep-is,soep-is-2012-aufwuchs,hpfleg,1,Ja,Yes,hpfleg
soep-is,soep-is-2012-aufwuchs,hpfleg,2,Nein,No,hpfleg
soep-is,soep-is-2012-aufwuchs,hpfleg,-1,Keine Angabe,No answer,hpfleg
soep-is,soep-is-2012-aufwuchs,hpl,1,"Ja, Pflegestufe 1","Yes, care level 1",hpl
soep-is,soep-is-2012-aufwuchs,hpl,2,"Ja, Pflegestufe 2","Yes, care level 2",hpl
soep-is,soep-is-2012-aufwuchs,hpl,3,"Ja, Pflegestufe 3","Yes, care level 3",hpl
soep-is,soep-is-2012-aufwuchs,hpl,4,Nein,No,hpl
soep-is,soep-is-2012-aufwuchs,hpl,-1,Keine Angabe,No answer,hpl
soep-is,soep-is-2012-aufwuchs,pzuf x,0,0 ganz und gar unzufrieden,0 = Completely dissatisfied,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf x,1,1,1,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf x,2,2,2,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf x,3,3,3,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf x,4,4,4,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf x,5,5,5,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf x,6,6,6,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf x,7,7,7,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf x,8,8,8,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf x,9,9,9,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf x,10,10 ganz und gar zufrieden,10 = Completely satisfied,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf x,-1,Keine Angabe,No answer,pzuf x
soep-is,soep-is-2012-aufwuchs,pzuf,0,0 ganz und gar unzufrieden,0 = Completely dissatisfied,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,1,1,1,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,2,2,2,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,3,3,3,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,4,4,4,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,5,5,5,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,6,6,6,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,7,7,7,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,8,8,8,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,9,9,9,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,10,10 ganz und gar zufrieden,10 = Completely satisfied,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,-1,Keine Angabe,No answer,pzuf
soep-is,soep-is-2012-aufwuchs,pzuf,-2,Trifft nicht zu,Doesn't apply,pzuf
soep-is,soep-is-2012-aufwuchs,pgef x,1,Sehr selten,Very rarely,pgef x
soep-is,soep-is-2012-aufwuchs,pgef x,2,Selten,Rarely,pgef x
soep-is,soep-is-2012-aufwuchs,pgef x,3,Manchmal,Occasionally,pgef x
soep-is,soep-is-2012-aufwuchs,pgef x,4,Oft,Often,pgef x
soep-is,soep-is-2012-aufwuchs,pgef x,5,Sehr oft,Very often,pgef x
soep-is,soep-is-2012-aufwuchs,pgef x,-1,Keine Angabe,No answer,pgef x
soep-is,soep-is-2012-aufwuchs,prisk,0,0 gar nicht risikobereit,0 risk averse,prisk
soep-is,soep-is-2012-aufwuchs,prisk,1,1,1,prisk
soep-is,soep-is-2012-aufwuchs,prisk,2,2,2,prisk
soep-is,soep-is-2012-aufwuchs,prisk,3,3,3,prisk
soep-is,soep-is-2012-aufwuchs,prisk,4,4,4,prisk
soep-is,soep-is-2012-aufwuchs,prisk,5,5,5,prisk
soep-is,soep-is-2012-aufwuchs,prisk,6,6,6,prisk
soep-is,soep-is-2012-aufwuchs,prisk,7,7,7,prisk
soep-is,soep-is-2012-aufwuchs,prisk,8,8,8,prisk
soep-is,soep-is-2012-aufwuchs,prisk,9,9,9,prisk
soep-is,soep-is-2012-aufwuchs,prisk,10,10 sehr risikobereit,10 fully prepared to take risks,prisk
soep-is,soep-is-2012-aufwuchs,pwich x,1,Sehr wichtig,Very important,pwich x
soep-is,soep-is-2012-aufwuchs,pwich x,2,Wichtig,Important,pwich x
soep-is,soep-is-2012-aufwuchs,pwich x,3,Weniger wichtig,Less important,pwich x
soep-is,soep-is-2012-aufwuchs,pwich x,4,Ganz unwichtig,Quite unimportant,pwich x
soep-is,soep-is-2012-aufwuchs,pwich x,-1,Keine Angabe,No answer,pwich x
soep-is,soep-is-2012-aufwuchs,ppol1,1,Sehr stark,Very interested,ppol1
soep-is,soep-is-2012-aufwuchs,ppol1,2,Stark,Moderately interested,ppol1
soep-is,soep-is-2012-aufwuchs,ppol1,3,Nicht so stark,Not so interested,ppol1
soep-is,soep-is-2012-aufwuchs,ppol1,4,Überhaupt nicht,Completely disinterested,ppol1
soep-is,soep-is-2012-aufwuchs,ppol1,-1,Keine Angabe,No answer,ppol1
soep-is,soep-is-2012-aufwuchs,ppol2,1,Ja,Yes,ppol2
soep-is,soep-is-2012-aufwuchs,ppol2,2,Nein,No,ppol2
soep-is,soep-is-2012-aufwuchs,ppol2,-1,Keine Angabe,No answer,ppol2
soep-is,soep-is-2012-aufwuchs,ppol3,1,SPD,SPD,ppol3
soep-is,soep-is-2012-aufwuchs,ppol3,2,CDU,CDU,ppol3
soep-is,soep-is-2012-aufwuchs,ppol3,3,CSU,CSU,ppol3
soep-is,soep-is-2012-aufwuchs,ppol3,4,FDP,FDP,ppol3
soep-is,soep-is-2012-aufwuchs,ppol3,5,Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,ppol3
soep-is,soep-is-2012-aufwuchs,ppol3,6,Die Linke,Die Linke,ppol3
soep-is,soep-is-2012-aufwuchs,ppol3,7,DVU/Republikaner/NPD,DVU/Republikaner/NPD,ppol3
soep-is,soep-is-2012-aufwuchs,ppol3,8,Piratenpartei,Piratenpartei,ppol3
soep-is,soep-is-2012-aufwuchs,ppol3,9,Andere,Other,ppol3
soep-is,soep-is-2012-aufwuchs,ppol3,-1,Keine Angabe,No answer,ppol3
soep-is,soep-is-2012-aufwuchs,lsta1,1,Ja,Yes,lsta1
soep-is,soep-is-2012-aufwuchs,lsta1,2,Nein,No,lsta1
soep-is,soep-is-2012-aufwuchs,lsta1,-1,Keine Angabe,No answer,lsta1
soep-is,soep-is-2012-aufwuchs,lsta1a,1,Ja,Yes,lsta1a
soep-is,soep-is-2012-aufwuchs,lsta1a,2,Nein,No,lsta1a
soep-is,soep-is-2012-aufwuchs,lsta1a,-1,Keine Angabe,No answer,lsta1a
soep-is,soep-is-2012-aufwuchs,lsta3,1,Seit Geburt,Since birth,lsta3
soep-is,soep-is-2012-aufwuchs,lsta3,2,Erst später erworben,At a later date,lsta3
soep-is,soep-is-2012-aufwuchs,lsta3,-1,Keine Angabe,No answer,lsta3
soep-is,soep-is-2012-aufwuchs,gm02,1,Ja,Yes,gm02
soep-is,soep-is-2012-aufwuchs,gm02,2,Nein,No,gm02
soep-is,soep-is-2012-aufwuchs,gm02,-1,Keine Angabe,No answer,gm02
soep-is,soep-is-2012-aufwuchs,pp1a,1,Ja,Yes,pp1a
soep-is,soep-is-2012-aufwuchs,pp1a,2,Nein,No,pp1a
soep-is,soep-is-2012-aufwuchs,pp1a,-1,Keine Angabe,No answer,pp1a
soep-is,soep-is-2012-aufwuchs,pp2a,1,Ja,Yes,pp2a
soep-is,soep-is-2012-aufwuchs,pp2a,2,Nein,No,pp2a
soep-is,soep-is-2012-aufwuchs,pp2a,-1,Keine Angabe,No answer,pp2a
soep-is,soep-is-2012-aufwuchs,ppleba,1,Ja,Yes,ppleba
soep-is,soep-is-2012-aufwuchs,ppleba,2,Nein,No,ppleba
soep-is,soep-is-2012-aufwuchs,ppleba,-1,Keine Angabe,No answer,ppleba
soep-is,soep-is-2012-aufwuchs,pehe1a,1,"Ja, ich bin mit diesem Partner/dieser Partnerin verheiratet","Yes, I'm married to this partner",pehe1a
soep-is,soep-is-2012-aufwuchs,pehe1a,2,"Ja, ich leben mit diesem Partner/dieser Partnerin in einer eingetragenen gleichgeschlechtlichen Partnerschaft","Yes, I live in a same-sex civil union with this partner",pehe1a
soep-is,soep-is-2012-aufwuchs,pehe1a,3,Nein,No,pehe1a
soep-is,soep-is-2012-aufwuchs,pehe1a,-1,Keine Angabe,No answer,pehe1a
soep-is,soep-is-2012-aufwuchs,pwort,1,Ich selbst,Me,pwort
soep-is,soep-is-2012-aufwuchs,pwort,2,Partner/in,My Partner,pwort
soep-is,soep-is-2012-aufwuchs,pwort,3,Beide in gleichem Maße,Both equally,pwort
soep-is,soep-is-2012-aufwuchs,pwort,-1,Keine Angabe,No answer,pwort
soep-is,soep-is-2012-aufwuchs,pp1b,1,Ja,Yes,pp1b
soep-is,soep-is-2012-aufwuchs,pp1b,2,Nein,No,pp1b
soep-is,soep-is-2012-aufwuchs,pp1b,-1,Keine Angabe,No answer,pp1b
soep-is,soep-is-2012-aufwuchs,ppend2b,1,durch Trennung,Separation,ppend2b
soep-is,soep-is-2012-aufwuchs,ppend2b,2,durch Tod,Death,ppend2b
soep-is,soep-is-2012-aufwuchs,ppend2b,-1,Keine Angabe,No answer,ppend2b
soep-is,soep-is-2012-aufwuchs,ppleb1b,1,Ja,Yes,ppleb1b
soep-is,soep-is-2012-aufwuchs,ppleb1b,2,Nein,No,ppleb1b
soep-is,soep-is-2012-aufwuchs,ppleb1b,-1,Keine Angabe,No answer,ppleb1b
soep-is,soep-is-2012-aufwuchs,pehe1b,1,"Ja, ich war mit diesem Partner / dieser Partnerin verheiratet","Yes, I was married to this partner",pehe1b
soep-is,soep-is-2012-aufwuchs,pehe1b,2,"Ja, ich lebte damals mit diesem Partner / dieser Partnerin in einer eingetragenen gleichgeschlechtlichen Partnerschaft","Yes, I lived in a same-sex civil union with this partner",pehe1b
soep-is,soep-is-2012-aufwuchs,pehe1b,3,Nein,No,pehe1b
soep-is,soep-is-2012-aufwuchs,pehe1b,-1,Keine Angabe,No answer,pehe1b
soep-is,soep-is-2012-aufwuchs,pehe3b,1,Ja,Yes,pehe3b
soep-is,soep-is-2012-aufwuchs,pehe3b,2,Nein,No,pehe3b
soep-is,soep-is-2012-aufwuchs,pehe3b,-1,Keine Angabe,No answer,pehe3b
soep-is,soep-is-2012-aufwuchs,pehe1e,1,"Ja, habe vorher geheiratet","Yes, I was married before",pehe1e
soep-is,soep-is-2012-aufwuchs,pehe1e,2,"Ja, bin vorher eine eingetragene gleichgeschlechtliche Partnerschaft eingegangen","Yes, I lived in a same-sex civil union before",pehe1e
soep-is,soep-is-2012-aufwuchs,pehe1e,3,Nein,No,pehe1e
soep-is,soep-is-2012-aufwuchs,pehe1e,-1,Keine Angabe,No answer,pehe1e
soep-is,soep-is-2012-aufwuchs,pehe5e,1,Ja,Yes,pehe5e
soep-is,soep-is-2012-aufwuchs,pehe5e,2,Nein,No,pehe5e
soep-is,soep-is-2012-aufwuchs,pehe5e,-1,Keine Angabe,No answer,pehe5e
soep-is,soep-is-2012-aufwuchs,pehe7e,1,Durch Trennung,Separation,pehe7e
soep-is,soep-is-2012-aufwuchs,pehe7e,2,Durch Tod,Death,pehe7e
soep-is,soep-is-2012-aufwuchs,pehe7e,-1,Keine Angabe,No answer,pehe7e
soep-is,soep-is-2012-aufwuchs,lwied,1,"In der DDR, einschließlich Ostberlin","In East Germany, including East-Berlin",lwied
soep-is,soep-is-2012-aufwuchs,lwied,2,"In der Bundesrepublik, einschließlich Westberlin","In West Germany, including West-Berlin",lwied
soep-is,soep-is-2012-aufwuchs,lwied,3,In einem anderen Land,In another country,lwied
soep-is,soep-is-2012-aufwuchs,lwied,-1,Keine Angabe,No answer,lwied
soep-is,soep-is-2012-aufwuchs,l2wohn1,1,Ja,Yes,l2wohn1
soep-is,soep-is-2012-aufwuchs,l2wohn1,2,Nein,No,l2wohn1
soep-is,soep-is-2012-aufwuchs,l2wohn1,-1,Keine Angabe,No answer,l2wohn1
soep-is,soep-is-2012-aufwuchs,l2wohn3,1,Diese hier,This one,l2wohn3
soep-is,soep-is-2012-aufwuchs,l2wohn3,2,Die andere,The other one,l2wohn3
soep-is,soep-is-2012-aufwuchs,l2wohn3,3,Beide Wohnungen etwa zu gleichen Teilen,They're approximately equal,l2wohn3
soep-is,soep-is-2012-aufwuchs,l2wohn3,-1,Keine Angabe,No answer,l2wohn3
soep-is,soep-is-2012-aufwuchs,vor_adapt,1,Jetzt starten (Befragter gibt selbst ein),Start now (respondant selects answer him-/herself),vor_adapt
soep-is,soep-is-2012-aufwuchs,vor_adapt,2,Jetzt starten (Interviewer gibt ausnahmsweise ein),Start now (interviewer selects answer exceptionally),vor_adapt
soep-is,soep-is-2012-aufwuchs,adapt x,1,nie,Never,adapt x
soep-is,soep-is-2012-aufwuchs,adapt x,2,selten,Rarely,adapt x
soep-is,soep-is-2012-aufwuchs,adapt x,3,gelegentlich,Occasionally,adapt x
soep-is,soep-is-2012-aufwuchs,adapt x,4,oft,Often,adapt x
soep-is,soep-is-2012-aufwuchs,adapt x,5,immer,Always,adapt x
soep-is,soep-is-2012-aufwuchs,adapt x,6,kann ich nicht beantworten,I can not answer that,adapt x
soep-is,soep-is-2012-aufwuchs,adapt x,-1,Keine Angabe,No answer,adapt x
soep-is,soep-is-2012-aufwuchs,adapt_jn,1,Ja,Yes,adapt_jn
soep-is,soep-is-2012-aufwuchs,adapt_jn,2,Nein,No,adapt_jn
soep-is,soep-is-2012-aufwuchs,adapt_jn,3,kann ich nicht beantworten,I can not answer that,adapt_jn
soep-is,soep-is-2012-aufwuchs,adapt_jn,-1,Keine Angabe,No answer,adapt_jn
soep-is,soep-is-2012-aufwuchs,vorfin1,1,Finanzentscheidungsexperiment starten,Start financial decision experiment,vorfin1
soep-is,soep-is-2012-aufwuchs,vorfin1,2,Möchte nicht teilnehmen,Do not want to participate,vorfin1
soep-is,soep-is-2012-aufwuchs,finabc4a,0,0 gar nicht sicher,0 =  not sure at all,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4a,1,1,1,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4a,2,2,2,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4a,3,3,3,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4a,4,4,4,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4a,5,5,5,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4a,6,6,6,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4a,7,7,7,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4a,8,8,8,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4a,9,9,9,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4a,10,10 sehr sicher,10 = absolutely sure,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4b,1,WAHR,TRUE,finabc4b
soep-is,soep-is-2012-aufwuchs,finabc4b,2,FALSCH,FALSE,finabc4b
soep-is,soep-is-2012-aufwuchs,finabc5c,0,0 gar nicht sicher,0 =  not sure at all,finabc5c
soep-is,soep-is-2012-aufwuchs,finabc5c,1,1,1,finabc5c
soep-is,soep-is-2012-aufwuchs,finabc5c,2,2,2,finabc5c
soep-is,soep-is-2012-aufwuchs,finabc5c,3,3,3,finabc5c
soep-is,soep-is-2012-aufwuchs,finabc5c,4,4,4,finabc5c
soep-is,soep-is-2012-aufwuchs,finabc5c,5,5,5,finabc5c
soep-is,soep-is-2012-aufwuchs,finabc5c,6,6,6,finabc5c
soep-is,soep-is-2012-aufwuchs,finabc5c,7,7,7,finabc5c
soep-is,soep-is-2012-aufwuchs,finabc5c,8,8,8,finabc5c
soep-is,soep-is-2012-aufwuchs,finabc5c,9,9,9,finabc5c
soep-is,soep-is-2012-aufwuchs,finabc5c,10,10 sehr sicher,10 = absolutely sure,finabc5c
soep-is,soep-is-2012-aufwuchs,hkind,1,Ja,Yes,hkind
soep-is,soep-is-2012-aufwuchs,hkind,2,Nein,No,hkind
soep-is,soep-is-2012-aufwuchs,hkind,-1,Keine Angabe,No answer,hkind
soep-is,soep-is-2012-aufwuchs,hksex,1,m,male,hksex
soep-is,soep-is-2012-aufwuchs,hksex,2,w,female,hksex
soep-is,soep-is-2012-aufwuchs,hksex,-1,Keine Angabe,No answer,hksex
soep-is,soep-is-2012-aufwuchs,hkindb,1,Ja,Yes,hkindb
soep-is,soep-is-2012-aufwuchs,hkindb,2,Nein,No,hkindb
soep-is,soep-is-2012-aufwuchs,hkmo,1,Januar,January,hkmo
soep-is,soep-is-2012-aufwuchs,hkmo,2,Februar,February,hkmo
soep-is,soep-is-2012-aufwuchs,hkmo,3,März,March,hkmo
soep-is,soep-is-2012-aufwuchs,hkmo,4,April,April,hkmo
soep-is,soep-is-2012-aufwuchs,hkmo,5,Mai,May,hkmo
soep-is,soep-is-2012-aufwuchs,hkmo,6,Juni,June,hkmo
soep-is,soep-is-2012-aufwuchs,hkmo,7,Juli,July,hkmo
soep-is,soep-is-2012-aufwuchs,hkmo,8,August,August,hkmo
soep-is,soep-is-2012-aufwuchs,hkmo,9,September,September,hkmo
soep-is,soep-is-2012-aufwuchs,hkmo,10,Oktober,October,hkmo
soep-is,soep-is-2012-aufwuchs,hkmo,11,November,November,hkmo
soep-is,soep-is-2012-aufwuchs,hkmo,12,Dezember,December,hkmo
soep-is,soep-is-2012-aufwuchs,pbet,1,Ja,Yes,pbet
soep-is,soep-is-2012-aufwuchs,pbet,2,"Nein, eine andere Person beantwortet die Fragen zum Kind, beziehungsweise hat die Fragen bereits beantwortet.","No, another person answers the questions about the child, or has already answered the questions.",pbet
soep-is,soep-is-2012-aufwuchs,pbet,-1,Keine Angabe,No answer,pbet
soep-is,soep-is-2012-aufwuchs,aunt,1,U1,U1,aunt
soep-is,soep-is-2012-aufwuchs,aunt,2,U2,U2,aunt
soep-is,soep-is-2012-aufwuchs,aunt,3,U3,U3,aunt
soep-is,soep-is-2012-aufwuchs,aunt,4,U4,U4,aunt
soep-is,soep-is-2012-aufwuchs,aunt,5,U5,U5,aunt
soep-is,soep-is-2012-aufwuchs,aunt,6,U6,U6,aunt
soep-is,soep-is-2012-aufwuchs,aunt,7,U7,U7,aunt
soep-is,soep-is-2012-aufwuchs,aunt,8,U8,U8,aunt
soep-is,soep-is-2012-aufwuchs,aunt,9,U9,U9,aunt
soep-is,soep-is-2012-aufwuchs,auntno,10,Es wurde keine dieser Untersuchungen durchgeführt,There was none of these screenings conducted,auntno
soep-is,soep-is-2012-aufwuchs,auntno,-1,Keine Angabe,No answer,auntno
soep-is,soep-is-2012-aufwuchs,astor,1,"Ja,bei der U-Untersuchung","Yes, at the U-screening",astor
soep-is,soep-is-2012-aufwuchs,astor,2,"Ja, bei einer anderen Untersuchung","Yes, at anonther emdical examination",astor
soep-is,soep-is-2012-aufwuchs,astor,3,Nein,No,astor
soep-is,soep-is-2012-aufwuchs,astor,-1,Keine Angabe,No answer,astor
soep-is,soep-is-2012-aufwuchs,aein1,1,Ja,Yes,aein1
soep-is,soep-is-2012-aufwuchs,aein1,2,Nein,No,aein1
soep-is,soep-is-2012-aufwuchs,aein1,-1,Keine Angabe,No answer,aein1
