study,dataset,version,section,sectext,group,grouplabel,variable,waves,years,variabletext,references,contact,only_labeled_vals
soep-is,hgen,2015,Imputation of Household Income,,,,hgi4hinc,,,,,,
soep-is,hgen,2015,Imputation of Household Income,,,,hgi5hinc,,,,,,
soep-is,hgen,2015,Imputation of Household Income,,,,hgfhinc,,,HGFHINC is a dummy variable indicating whether an observation was missing on HGHINC and was therefore imputed or not.,,,
soep-is,idrm,2015,Overview,"Experiential measures of subjective well-being assess affective reactions over time, either by sampling experiences as they happen or by retrospectively recreating experiences soon after they occur. In this module, respondents reconstruct a full day, describing what they did, who they were with, and how they felt throughout the day. ",,,,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,cid,,,,,,1
soep-is,idrm,2015,Variables in File IDRM,,,,hid,,,,,,1
soep-is,idrm,2015,Variables in File IDRM,,,,pid,,,,,,1
soep-is,idrm,2015,Variables in File IDRM,,,,syear,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,im_drm_pre,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,im_drm,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,drm_wt,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,drm_a,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,aktnr,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,akt,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,akt_s,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,akt_e,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,akt_sek_jn,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,akt_sek,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,akt_sek_s,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,akt_sek_e,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,akt_pleasant,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,ort,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,around1,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,around2,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,around3,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,around4,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,around5,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,around6,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,around7,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,around8,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,around9,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,around10,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion1,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion2,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion3,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion4,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion5,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion6,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion7,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion8,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion9,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion10,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion11,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion12,,,,,,
soep-is,idrm,2015,Variables in File IDRM,,,,emotion13,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,cid,,,,,,1
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,hid,,,,,,1
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pid,,,,,,1
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,syear,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,im_drm_esm,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,drm_wt,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,drm_a,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,aktnr,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,akt,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,akt_s,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,akt_e,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,akt_sek_jn,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,akt_sek,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,akt_pleasant,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,ort,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,around1,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,around2,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,around3,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,around4,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,around5,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,around6,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,around7,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,around8,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,around9,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,around10,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion1,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion2,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion3,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion4,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion5,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion6,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion7,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion8,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion9,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion10,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion11,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion12,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,emotion13,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pzuf01,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pzuf20,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pzuf02,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pzuf04,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pzuf05,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pzuf07,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pzuf08,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pzuf13,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pzule1,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pgef1,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pgef2,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pgef3,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,pgef4,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,bb1,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,bb2,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,bb3,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,bb4,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,bb5,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,bb6,,,,,,
soep-is,idrm_esm,2015,Variables in File IDRM_ESM,,,,bb7,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,pid,,,,,,1
soep-is,iesm,2015,Variables in File IESM,,,,syear,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,im_esm,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,esm_z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,esm_tag,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,esm_n,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,esm_erg,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q1esm,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q1esm_z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q1esm_s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q2esm,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q2esm_z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q2esm_s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q3esm,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q3esm_z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q3esm_s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q4esm_1,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q4esm_2,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q4esm_3,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q4esm_4,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q4esm_5,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q4esm_6,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q4esm_7,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q4esm_8,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q4esm_9,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q4esm_z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q4esm_s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_1,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_2,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_3,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_4,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_5,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_6,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_7,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_8,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_9,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_10,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_11,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_12,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_13,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_1z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_2z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_3z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_4z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_5z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_6z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_7z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_8z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_9z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_10z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_11z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_12z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_13z,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_1s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_2s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_3s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_4s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_5s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_6s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_7s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_8s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_9s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_10s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_11s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_12s,,,,,,
soep-is,iesm,2015,Variables in File IESM,,,,q5esm_13s,,,,,,
soep-is,inno,2015,Overview,The File INNO contains individual data from the innovative modules with one row per respondent and wave.,,,,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,cid,,,,,,1
soep-is,inno,2015,Variables in File INNO,,,,hid,,,,,,1
soep-is,inno,2015,Variables in File INNO,,,,pid,,,,,,1
soep-is,inno,2015,Variables in File INNO,,,,syear,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_gs,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_js,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_pen,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_csm_pre,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_drm_pre,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_fm,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_gm,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_geb,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_mem,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_adss,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_fod,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_csm,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_drm,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_film,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_lng,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_se,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_seiat,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_sprt,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_tsk,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_anwp,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_nrz,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_cns,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_eri,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_jp,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_lngj,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_slp,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_hh_pre,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_lot,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_umv,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_mtmm,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_chaos,,,,,,
soep-is,inno,2015,Variables in File INNO,,,,im_cam,,,,,,
