study_name,dataset_name,name,label,label_de
soep-is,h,hlc0005,Household Net Income,HH-Nettoeinkommen
soep-is,h,hlc0006,"HH Net Income Group, CAPI Only","HH-Nettoeinkommensgruppen, nur CAPI"
soep-is,h,hspar1a,Savings: Wealth Formation,Sparen: Vermoegensbildung
soep-is,h,hspar2a,Monthly Savings: Wealth Formation,Sparbetrag/Monat: Vermoegensbild.
soep-is,h,hspar1b,Savings: Precaution,Sparen: Vorsorge
soep-is,h,hspar2b,Monthly Savings: Precaution,Sparbetrag/Monat: Vorsorge
soep-is,h,hlc0119,Monthly Savings,Ersparnis im Monat
soep-is,h,hlf0291,Person Requiring Help Present In HH,"Hilfe-,Pflegebeduerft. Person im HH"
soep-is,h,hlf0369,Person Receives Nursing Assistance Care,Leistungen der Pflegeversicherung
soep-is,h,hlf0370,Nursing Assistance Care Level,Pflegestufe
soep-is,hbrutto,cid,Original Household Number,Ursprungshaushaltsnummer
soep-is,hbrutto,hid,Current Wave HH Number,Aktuelle Haushaltsnummer
soep-is,hbrutto,syear,Survey Year,Erhebungsjahr (survey year)
soep-is,hbrutto,sample1,SUBSAMPLE,Stichprobenkennzeichen
soep-is,hbrutto,sampreg,Current Sample Region,Aktuelle Stichprobenregion
soep-is,hbrutto,htyp,Household Type,Haushaltstyp
soep-is,hbrutto,hpmax,Highest Person Number In Household,Höchste vergebene Personennummer im HH
soep-is,hbrutto,datumtg,Day Household Last Contacted,Tag letzter HH-Kontakt
soep-is,hbrutto,datummo,Month Household Last Contacted,Monat letzter HH-Kontakt
soep-is,hbrutto,bula,Federal State,Bundesland
soep-is,hbrutto,hader,Household Address Check,Adressenermittlung Haushalt
soep-is,hbrutto,hadq,Source Of Information,Informationsquelle
soep-is,hbrutto,intza,Number Of Interviewers,Zahl der eingesetzten Interviewer
soep-is,hbrutto,intk,Interviewer Contacts,Interviewerkontakte
soep-is,hbrutto,telk1,Survey Telephone Contact,"Telefonkontakte 1, Bearbeitung"
soep-is,hbrutto,telk2,Re-Survey Telephone Contact,"Telefonkontakte 2, Nacherhebung"
soep-is,hbrutto,schk,Contact By Mail,Schriftliche Kontakte
soep-is,hbrutto,hform1,Survey Type Main Survey,Hauptb.Bearbeitungsform
soep-is,hbrutto,herg1,Survey Result Main Survey,Hauptb.Bearbeitungsergebnis
soep-is,hbrutto,hforms,Result Of Survey,Schlusscode Bearbeitungsform
soep-is,hbrutto,hergs,"Household Survey Result, One Digit",Schlusscode Bearbeitungsergebnis
soep-is,hbrutto,hstu,Household Steps Of Survey,Bearbeitungsstufen Haushalt
soep-is,hbrutto,split,Starting Work Form,Startbearbeitungsform
soep-is,hbrutto,hhgr,Number Of Persons In Household,Zahl der Personen im Haushalt
soep-is,hbrutto,wum1,Residential Area 1: Type Of House,Wohnumfeld 1 - Haustyp
soep-is,hbrutto,wum2,"Residential Area 2: Private,Institution","Wohnumfeld 2 - Privat-,Anstaltshaushalt"
soep-is,hbrutto,wum3,Residential Area 3: Rental Housing,Wohnumfeld 3 - Quartier
soep-is,hbrutto,wein,Wave When Moved To This Address,Welle Einzug an diese Adresse
soep-is,hbrutto,htel,Telephone,Telefon
soep-is,hbrutto,regtyp,Spatial category by BBSR,Siedlungsstruktureller Regionsgrundtyp des BBSR
soep-is,hbrutto,intid,Interviewer ID,Interviewer ID
soep-is,hbrutto,intid1,Nr of First Interviewer,Nr des zuerst eingesetzten Interviewers
soep-is,hbrutto,email,HH With Email,Haushalt mit e-mail-Anschluss
soep-is,hbrutto,nach,Post-Editing Of Housholds And Persons,Nachbearbeitung von Haushalten und Personen
soep-is,hbrutto,modul,Split: Supplementary Sample 2012,Splitvariante Ausgangsbrutto Aufwuchs 2012
soep-is,hbrutto,nach_cawi,Post-Editing CAWI 2012,Nachbearbeitung CAWI 2012
soep-is,hbrutto,split_film,Reference To SOEP-Film In Cover Letter 2012,Anschreiben Split: Hinweis zu SOEP-Motivationsfilm ls_2012
soep-is,hbrutto,wuma1,Language Barrier,Sprachprobleme
soep-is,hbrutto,wuma2,Condition Residential Area,Zustand Wohnlage
soep-is,hbrutto,wuma3,Condition Residence,Zustand Haus
soep-is,hbrutto,wuma401,Access Problems: Barriers,Zugangsprobleme: Absperrungen
soep-is,hbrutto,wuma402,Access Problems: Intercom,Zugangsprobleme: Sprechanlage
soep-is,hbrutto,wuma403,Other Access Problems,Sonstige Zugangsprobleme
soep-is,hbrutto,wuma404,No Access Problems,Keine Zugangsprobleme
soep-is,hbrutto,wuma5,Impression Street/Housing Complex,Gefühl Straße/Wohnanlage
soep-is,hbrutto,wuma6,Neighborhood,Wohngegend
soep-is,hbrutto,wuma7,Type Of House,Haustyp
soep-is,hgen,cid,Original Household Number,Ursprungshaushaltsnummer
soep-is,hgen,hid,Current Wave HH Number,Aktuelle Haushaltsnummer
soep-is,hgen,syear,Survey Year,"Survey-Year, Erhebungsjahr"
soep-is,hgen,hgnrpers,Number Of Persons In HH,Zahl der Personen im Haushalt
soep-is,hgen,hgnrkid14,Number Of Children Under 14 In HH,Zahl der Kinder unter 14 Jahren im HH
soep-is,hgen,hgnrkid16,Number Of Children Under 16 In HH,Zahl der Kinder unter 16 Jahren im HH
soep-is,hgen,hgmoveyr,Year Moved Into Dwelling,Jahr des Einzugs
soep-is,hgen,hgcnstyr,Year House Was Built,Baujahr des Hauses
soep-is,hgen,hgcondit,Condition Of House,Renovierungsbeduerftigkeit
soep-is,hgen,hgseval,Adequacy Of Living Space In Housing Unit,Beurteilung der Wohnungsgroesse
soep-is,hgen,hgeqpkit,Dwelling Has Kitchen,Ausstattung: Kueche
soep-is,hgen,hgeqpshw,"Dwelling Has Indoor Bath,Shower","Ausstattung: Bad, Dusche"
soep-is,hgen,hgeqpiwc,Dwelling Has Indoor Toilet,Ausstattung: WC in Wohnung
soep-is,hgen,hgeqphea,"Dwelling Has Central,Floor Heat","Ausstattung: Zentral-, Etagenheizung"
soep-is,hgen,hgeqpter,"Dwelling Has Balcony,Terrace","Ausstattung: Balkon, Terrasse"
soep-is,hgen,hgeqpbas,Dwelling Has Basement,Ausstattung: Keller
soep-is,hgen,hgeqpgar,Dwelling Has Garden,Ausstattung: Garten
soep-is,hgen,hgeqpwat,Dwelling Has Water Boiler,"Ausstattung: Fl. Warmwasser, Boiler"
soep-is,hgen,hgeqptel,Dwelling Has Telephone,Ausstattung: Telefon
soep-is,hgen,hgeqpalm,Dwelling Has Alarm System,Ausstattung: Alarmanlage
soep-is,hgen,hgeqpsol,Dwelling Has Solar System,Ausstattung: Solaranlage
soep-is,hgen,hgeqpair,Dwelling Has Air Conditioner,Ausstattung: Klimaanlage
soep-is,hgen,hgeqplif,Dwelling Has An Elevator,"Ausstattung: Aufzug, Lift"
soep-is,hgen,hgeqpnrj,Dwelling Has Alternative Energy Source,Ausstattung: Alternative Energiequelle
soep-is,hgen,hgowner,Tenant Or Owner Of Dwelling,"Eigentuemer, Mieter"
soep-is,hgen,hgacquis,Means Of Acquiring Dwelling,Art des Eigentumerwerbs
soep-is,hgen,hgsubsid,Government Subsidizes Housing Payments,Eigentumsfoerderung mit oeff. Darlehen
soep-is,hgen,hgosubs,Amount Of Subsidies Last Year,Foerderung mit oeff. Darlehen letztes Jahr
soep-is,hgen,hgreval,Rent Of Dwelling Vs Comparable Dwellings,Beurteilung Miethoehe
soep-is,hgen,hgrsubs,Government Subsidized Housing,Sozialwohnung
soep-is,hgen,hgreduc,Dwelling At A Reduced Prize,verbilligt ueberlassene Wohnung
soep-is,hgen,hgsize,Size of Housing Unit in Square Meters,Wohnflaeche in qm
soep-is,hgen,hgroom,Number Of Rooms Larger than 6 Square Meters,Zahl der Wohnraeume ueber 6 qm
soep-is,hgen,hgheat,Costs Of Warm Water (gen),Heiz- und Warmwasserkosten (gen.)
soep-is,hgen,hgutil,Cost Allocation (gen),Umlagen (gen.)
soep-is,hgen,hgrent,Amount of Rent Minus Heating Costs (EUR),Bruttokaltmiete in EURO
soep-is,hgen,hgelectr,Costs of Electricity (gen),Stromkosten (gen.)
soep-is,hgen,hgnorent,Does Not Pay Rent,Zahle keine Miete
soep-is,hgen,hgfsize,"Imputation Flag, Size Of Housing","Imputation Flag, Wohnflaeche in qm"
soep-is,hgen,hgfroom,"Imputation Flag, Number Of Rooms Lager than 6 Square Meters","Imputation Flag, Zahl der Wohnraeume ueber 6 qm"
soep-is,hgen,hgfheat,"Imputation Flag, Costs Of Heating And Warm Water","Imputation Flag, Heiz- und Warmwasserkosten"
soep-is,hgen,hgfutil,"Imputation Flag, Cost Allocation","Imputation Flag, Umlagen"
soep-is,hgen,hgfrent,"Imputation Flag, Amount Of Rent Minus Heating Costs","Imputation Flag, Bruttokaltmiete"
soep-is,hgen,hgfelectr,"Imputation Flag, Costs of Electricity","Imputation Flag, Stromkosten"
soep-is,hgen,hgtyp1hh,"Household Typology, One Digit",HH-Typologie (1-Steller)
soep-is,hgen,hgtyp2hh,"Household Typology, Two Digit",HH-Typologie (2-Steller)
soep-is,hgen,hghmonth,Month Of Interview,Monat des Interviews
soep-is,hgen,hghmode,Interview Method,Interviewmethode
soep-is,hgen,hghinc,Monthly Household Net Income (EUR),Monatliches HH-Nettoeinkommen (EUR)
soep-is,hgen,hgahinc,Adjusted Monthly Household Net Income (EUR),Korrigiertes monatl. HH-Nettoeinkommen (EUR)
soep-is,hgen,hgnuts1,NUTS-Systematic-1 (Federal State),NUTS-Systematik-1(Bundesland)
soep-is,hgen,hgi1hinc,1. Imputed Monthly Net Household Income (EUR) [1/5],1.Imput.monatl.HH-Nettoeinkommen (EUR)
soep-is,hgen,hgi2hinc,2. Imputed Monthly Net Household Income (EUR) [2/5],2.Imput.monatl.HH-Nettoeinkommen (EUR)
soep-is,hgen,hgi3hinc,3. Imputed Monthly Net Household Income (EUR) [3/5],3.Imput.monatl.HH-Nettoeinkommen (EUR)
soep-is,hgen,hgi4hinc,4. Imputed Monthly Net Household Income (EUR) [4/5],4.Imput.monatl.HH-Nettoeinkommen (EUR)
soep-is,hgen,hgi5hinc,5. Imputed Monthly Net Household Income (EUR) [5/5],5.Imput.monatl.HH-Nettoeinkommen (EUR)
soep-is,hgen,hgfhinc,"Imputation Flag, Monthly Net Household Income (EUR)","Imputation Flag, monatl.HH-Nettoeinkommen"
soep-is,hhrf,cid,"Case-ID, Original Household Number",Ursprungshaushaltsnummer
soep-is,hhrf,hid,Current Wave HH Number,Aktuelle Haushaltsnummer
soep-is,hhrf,syear,Survey Year,Befragungsjahr
soep-is,hhrf,hbleib,Inverse Staying Probability,Inverse Bleibewahrscheinlichkeit
soep-is,hhrf,hhrf,Weighting Factor,Hochrechnungsfaktor
soep-is,idrm,cid,"Case-ID, Original Household Number",Ursprungshaushaltsnummer
soep-is,idrm,hid,Current Wave HH Number,Aktuelle Haushaltsnummer
soep-is,idrm,pid,Never Changing Person ID,Unveraenderliche Personennummer
soep-is,idrm,syear,Survey Year,Erhebungsjahr (Survey-Year)
soep-is,idrm,im_drm_pre,Innovative Module: Pretest Day Reconstruction Method,Innovatives Modul: Pretest Day Reconstruction Method
soep-is,idrm,im_drm,Innovative Module: Day Reconstruction Method,Innovatives Modul: Day Reconstruction Method
soep-is,idrm,drm_wt,Weekday of survey,Wochentag der Befragung
soep-is,idrm,drm_a,When did you get up yesterday?,Wann sind Sie gestern aufgestanden?
soep-is,idrm,aktnr,Number of episode,Episodennummer
soep-is,idrm,akt,Activity,Aktivität
soep-is,idrm,akt_s,Start of activity,Beginn der Aktivität
soep-is,idrm,akt_e,End of activity,Ende der Aktivität
soep-is,idrm,akt_sek_jn,Secondary activity yes / no,Sekundäre Aktivität ja / nein
soep-is,idrm,akt_sek,Secondary activity,Sekundäre Aktivität
soep-is,idrm,akt_sek_s,Start of sec. activity,Beginn der sek. Aktivität
soep-is,idrm,akt_sek_e,End of sec. activity,Ende der sek. Aktivität
soep-is,idrm,akt_pleasant,Episode pleasant / unpleasant,Episode angenehm / unangenehm
soep-is,idrm,ort,Place of episode,Ort der Episode
soep-is,idrm,around1,Nobody around,Niemand anwesend
soep-is,idrm,around2,Partner / spouse around,Partner anwesend
soep-is,idrm,around3,Friend(s) around,Freunde anwesend
soep-is,idrm,around4,Colleague(s) around,Kollegen anwesend
soep-is,idrm,around5,Clients around,Kunden anwesend
soep-is,idrm,around6,Children around,Kinder anwesend
soep-is,idrm,around7,Relatives around,Verwandte anwesend
soep-is,idrm,around8,Supervisor around,Vorgesetzte anwesend
soep-is,idrm,around9,Other person(s) around,Andere Person anwesend
soep-is,idrm,around10,No information on person(s) around,Keine Angabe zur anwesenden Personen
soep-is,idrm,emotion1,Happiness,Glück
soep-is,idrm,emotion2,Anger,Ärger
soep-is,idrm,emotion3,Frustration,Frust
soep-is,idrm,emotion4,Fatigue,Müdigkeit
soep-is,idrm,emotion5,Sadness,Trauer
soep-is,idrm,emotion6,Worries,Sorgen
soep-is,idrm,emotion7,Pain,Schmerzen
soep-is,idrm,emotion8,Enthusiasm,Begeisterung
soep-is,idrm,emotion9,Satisfaction,Zufriedenheit
soep-is,idrm,emotion10,Boredom,Langeweile
soep-is,idrm,emotion11,Loneliness,Einsamkeit
soep-is,idrm,emotion12,Stress,Stress
soep-is,idrm,emotion13,Meaning,Tieferen Sinn
soep-is,idrm_esm,cid,"Case-ID, Original Household Number",Urhaushaltsnummer
soep-is,idrm_esm,hid,Current Wave HH Number,Haushaltsnummer
soep-is,idrm_esm,pid,Never Changing Person ID,Unveränderliche Personennr.
soep-is,idrm_esm,syear,Survey Year,Erhebungsjahr
soep-is,idrm_esm,im_drm_esm,Innovative Module: Day Reconstruction Method - Experience Sampling Method,Innovatives Modul: Day Reconstruction Method - Experience Sampling Method
soep-is,idrm_esm,drm_wt,Weekday of survey,Wochentag der Befragung
soep-is,idrm_esm,drm_a,When did you get up yesterday?,Wann sind Sie gestern aufgestanden?
soep-is,idrm_esm,aktnr,Number of episode,Episodennummer
soep-is,idrm_esm,akt,Activity,Aktivität
soep-is,idrm_esm,akt_s,Start of activity,Beginn der Aktivität
soep-is,idrm_esm,akt_e,End of activity,Ende der Aktivität
soep-is,idrm_esm,akt_sek_jn,Secondary activity yes / no,Sekundäre Aktivität ja / nein
soep-is,idrm_esm,akt_sek,Secondary activity,Sekundäre Aktivität
soep-is,idrm_esm,akt_pleasant,Episode pleasant / unpleasant,Episode angenehm / unangenehm
soep-is,idrm_esm,ort,Place of episode,Ort der Episode
soep-is,idrm_esm,around1,Nobody around,Niemand anwesend
soep-is,idrm_esm,around2,Partner / spouse around,Partner anwesend
soep-is,idrm_esm,around3,Friend(s) around,Freunde anwesend
soep-is,idrm_esm,around4,Colleague(s) around,Kollegen anwesend
soep-is,idrm_esm,around5,Clients around,Kunden anwesend
soep-is,idrm_esm,around6,Children around,Kinder anwesend
soep-is,idrm_esm,around7,Relatives around,Verwandte anwesend
soep-is,idrm_esm,around8,Supervisor around,Vorgesetzte anwesend
soep-is,idrm_esm,around9,Other person(s) around,Andere Person anwesend
soep-is,idrm_esm,around10,No information on person(s) around,Keine Angabe zur anwesenden Personen
soep-is,idrm_esm,emotion1,Happiness,Glück
soep-is,idrm_esm,emotion2,Anger,Ärger
soep-is,idrm_esm,emotion3,Frustration,Frust
soep-is,idrm_esm,emotion4,Fatigue,Müdikeit
soep-is,idrm_esm,emotion5,Sadness,Trauer
soep-is,idrm_esm,emotion6,Worries,Sorgen
soep-is,idrm_esm,emotion7,Pain,Schmerzen
soep-is,idrm_esm,emotion8,Enthusiasm,Begeisterung
soep-is,idrm_esm,emotion9,Satisfaction,Zufriedenheit
soep-is,idrm_esm,emotion10,Boredom,Langeweile
soep-is,idrm_esm,emotion11,Loneliness,Einsamkeit
soep-is,idrm_esm,emotion12,Stress,Stress
soep-is,idrm_esm,emotion13,Meaning,Tieferen Sinn
soep-is,idrm_esm,pzuf01,Satisfaction With Health,Wie zufrieden sind Sie mit Ihrer Gesundheit?
soep-is,idrm_esm,pzuf20,Satisfaction With Sleep,Wie zufrieden sind Sie mit Ihrem Schlaf?
soep-is,idrm_esm,pzuf02,Satisfaction With Work,"Wie zufrieden sind Sie, falls Sie erwerbstätig sind: mit Ihrer Arbeit?"
soep-is,idrm_esm,pzuf04,Satisfaction With Household Income,Wie zufrieden sind Sie mit dem Einkommen Ihres Haushalts?
soep-is,idrm_esm,pzuf05,Satisfaction With Personal Income,"Wie zufrieden sind Sie, falls Sie erwerbstätig sind: mit Ihrem persönlichem Eink"
soep-is,idrm_esm,pzuf07,Satisfaction With Dwelling,Wie zufrieden sind Sie mit Ihrer Wohnung?
soep-is,idrm_esm,pzuf08,Satisfaction With Leisure Time,Wie zufrieden sind Sie mit Ihrer Freizeit?
soep-is,idrm_esm,pzuf13,Satisfaction With Family Life,Wie zufrieden sind Sie mit Ihrem Familienleben?
soep-is,idrm_esm,pzule1,Life Satisfaction,Lebenszufriedenheit jetzt
soep-is,idrm_esm,pgef1,Frequency Of Being Angry In The Last 4 Weeks,Wie oft haben Sie sich ärgerlich gefühlt?
soep-is,idrm_esm,pgef2,Frequency Of Being Worried In The Last 4 Weeks,Wie oft haben Sie sich ängstlich gefühlt?
soep-is,idrm_esm,pgef3,Frequency Of Being Happy In The Last 4 Weeks,Wie oft haben Sie sich glücklich gefühlt?
soep-is,idrm_esm,pgef4,Frequency Of Being Sad In The Last 4 Weeks,Wie oft haben Sie sich traurig gefühlt?
soep-is,idrm_esm,bb1,Evaluation Participation Snap Polls,Bewertung Teilnahme Blitzbefragungen
soep-is,idrm_esm,bb2,Snap Polls bothering during activities,Blitzbefragung störend bei jeweiligen Aktivitäten
soep-is,idrm_esm,bb3,Did not answer snap poll,Blitzbefragung nicht bearbeitet
soep-is,idrm_esm,bb4,How often did not answer snap poll,Häufigkeit Nicht-Teilnahme Blitzbefragung
soep-is,idrm_esm,bb5,No participation in snap poll because disturbing,Nicht-Teilnahme Blitzbefragung wegen Störung
soep-is,idrm_esm,bb6,How often did not participate snap poll disturbing,Wie häufig ist dies insgesamt vorgekommen?
soep-is,idrm_esm,bb7,Snap poll hectic / inattentive,Blitzbefragung hektisch / unaufmerksam
soep-is,iesm,pid,Never Changing Person Id,Unveraenderliche Personennummer
soep-is,iesm,syear,Survey-Year,Erhebungsjahr (Survey-Year)
soep-is,iesm,im_esm,Innovative Module: Experience Sampling Method,Innovatives Modul: Experience Sampling Method
soep-is,iesm,esm_z,Start of Survey,Zeitpunkt Start Kurzfragebogen
soep-is,iesm,esm_tag,ESM Day (1-9),ESM Tag (1-9)
soep-is,iesm,esm_n,ESM Survey Number (1-7),ESM Nummer Kufra (1-7)
soep-is,iesm,esm_erg,ESM Survey Result,ESM Ergebnis Kufra
soep-is,iesm,q1esm,Place,Aufenthaltsort vgl. Q10DRM
soep-is,iesm,q1esm_z,Time point display Q1,Zeitpunkt Anzeige Q1
soep-is,iesm,q1esm_s,Milliseconds until Answer Q1,Millisekunden bis Antwort Q1
soep-is,iesm,q2esm,Activity,Aktivität vgl. Q2DRM
soep-is,iesm,q2esm_z,Time point display Q2,Zeitpunkt Antwort Q2
soep-is,iesm,q2esm_s,Milliseconds until Answer Q2,Millisekunden bis Antwort Q1
soep-is,iesm,q3esm,Evaluation,Bewertung vgl. Q9DRM
soep-is,iesm,q3esm_z,Time Point Answer Q3,Zeitpunkt Antwort Q3
soep-is,iesm,q3esm_s,Milliseconds until Answer Q3,Millisekunden bis Antwort Q3
soep-is,iesm,q4esm_1,Nobody around,Niemand anwesend
soep-is,iesm,q4esm_2,Partner / spouse around,Partner anwesend
soep-is,iesm,q4esm_3,Friend(s) around,Freunde anwesend
soep-is,iesm,q4esm_4,Colleague(s) around,Arbeitskollegen anwesend
soep-is,iesm,q4esm_5,Clients around,Kunden anwesend
soep-is,iesm,q4esm_6,Children around,Kinder  anwesend
soep-is,iesm,q4esm_7,Relatives around,Verwandte anwesend
soep-is,iesm,q4esm_8,Supervisor around,Vorgesetzte anwesend
soep-is,iesm,q4esm_9,Other person(s) around,Andere Personen anwesend
soep-is,iesm,q4esm_z,Time point display Q4,Zeitpunkt Anzeige Q4
soep-is,iesm,q4esm_s,Milliseconds until Answer Q4,Millisekunden bis Antwort Q4
soep-is,iesm,q5esm_1,Happiness,Glück
soep-is,iesm,q5esm_2,Anger,Ärger
soep-is,iesm,q5esm_3,Frustration,Frust
soep-is,iesm,q5esm_4,Fatigue,Müdigkeit
soep-is,iesm,q5esm_5,Sadness,Trauer
soep-is,iesm,q5esm_6,Worries,Sorgen
soep-is,iesm,q5esm_7,Pain,Schmerzen
soep-is,iesm,q5esm_8,Enthusiasm,Begeisterung
soep-is,iesm,q5esm_9,Satisfaction,Zufriedenheit
soep-is,iesm,q5esm_10,Boredom,Langeweile
soep-is,iesm,q5esm_11,Loneliness,Einsamkeit
soep-is,iesm,q5esm_12,Stress,Stress
soep-is,iesm,q5esm_13,Meaning,Einen tieferen Sinn
soep-is,iesm,q5esm_1z,Time point display Q5.1,Zeitpunkt Anzeige Q5.1
soep-is,iesm,q5esm_2z,Time point display Q5.2,Zeitpunkt Anzeige Q5.2
soep-is,iesm,q5esm_3z,Time point display Q5.3,Zeitpunkt Anzeige Q5.3
soep-is,iesm,q5esm_4z,Time point display Q5.4,Zeitpunkt Anzeige Q5.4
soep-is,iesm,q5esm_5z,Time point display Q5.5,Zeitpunkt Anzeige Q5.5
soep-is,iesm,q5esm_6z,Time point display Q5.6,Zeitpunkt Anzeige Q5.6
soep-is,iesm,q5esm_7z,Time point display Q5.7,Zeitpunkt Anzeige Q5.7
soep-is,iesm,q5esm_8z,Time point display Q5.8,Zeitpunkt Anzeige Q5.8
soep-is,iesm,q5esm_9z,Time point display Q5.9,Zeitpunkt Anzeige Q5.9
soep-is,iesm,q5esm_10z,Time point display Q5.10,Zeitpunkt Anzeige Q5.10
soep-is,iesm,q5esm_11z,Time point display Q5.11,Zeitpunkt Anzeige Q5.11
soep-is,iesm,q5esm_12z,Time point display Q5.12,Zeitpunkt Anzeige Q5.12
soep-is,iesm,q5esm_13z,Time point display Q5.13,Zeitpunkt Anzeige Q5.13
soep-is,iesm,q5esm_1s,Milliseconds until Answer Q5.1,Millisekunden bis Antwort Q5.1
soep-is,iesm,q5esm_2s,Milliseconds until Answer Q5.2,Millisekunden bis Antwort Q5.2
soep-is,iesm,q5esm_3s,Milliseconds until Answer Q5.3,Millisekunden bis Antwort Q5.3
soep-is,iesm,q5esm_4s,Milliseconds until Answer Q5.4,Millisekunden bis Antwort Q5.4
soep-is,iesm,q5esm_5s,Milliseconds until Answer Q5.5,Millisekunden bis Antwort Q5.5
soep-is,iesm,q5esm_6s,Milliseconds until Answer Q5.6,Millisekunden bis Antwort Q5.6
soep-is,iesm,q5esm_7s,Milliseconds until Answer Q5.7,Millisekunden bis Antwort Q5.7
soep-is,iesm,q5esm_8s,Milliseconds until Answer Q5.8,Millisekunden bis Antwort Q5.8
soep-is,iesm,q5esm_9s,Milliseconds until Answer Q5.9,Millisekunden bis Antwort Q5.9
soep-is,iesm,q5esm_10s,Milliseconds until Answer Q5.10,Millisekunden bis Antwort Q5.10
soep-is,iesm,q5esm_11s,Milliseconds until Answer Q5.11,Millisekunden bis Antwort Q5.11
soep-is,iesm,q5esm_12s,Milliseconds until Answer Q5.12,Millisekunden bis Antwort Q5.12
soep-is,iesm,q5esm_13s,Milliseconds until Answer Q5.13,Millisekunden bis Antwort Q5.13
soep-is,inno,cid,Original Household Number,Ursprungshaushaltsnummer
soep-is,inno,hid,Current Household Number,Aktuelle Haushaltsnummer
soep-is,inno,pid,Never Changing Person Id,Unveraenderliche Personennummer
soep-is,inno,syear,Survey-Year,Erhebungsjahr (Survey-Year)
soep-is,inno,im_drm_pre,Innovative Module: Pretest Day Reconstruction Method,Innovatives Modul: Pretest Day Reconstruction Method
soep-is,inno,im_drm,Innovative Module: Day Reconstruction Method,Innovatives Modul: Day Reconstruction Method
soep-is,inno,im_js,Innovative Module: Justice Sensitivity,Innovatives Modul: Justice Sensitivity
